timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,MapSkipped,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,IsEasy,PowerUpsTakenPercent
5/22/2026 15:28:05,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,1.920370579,0,0,0,1,0,122,0,0,0,0,0,1.920370579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,2,0,0,1.054775357,1.408551574,0.00835770648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:29:35,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,90.45904541,780,780,260,0,44.44444275,132,4,21.25,50,0,0,90.45904541,0,0,0,0,0,0,2,37,4,0,1,0,0,0,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1.299999952,1.100000024,1.149999976,0,0,0,2.334610462,1.769113421,0.5655763149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:29:47,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,11.79989529,0,0,0,0,0,133,0,0,3.846153736,1,0,11.79989529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,0,0,0,2,0,0,1.152302623,4.293926239,0.02989827655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:31:24,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,96.78009033,950,950,316.6666565,0,96.15384674,140,5,13,46.15384674,0,0,96.78009033,0,0,0,0,0,0,7,19,2,1,2,0,0,0,0,0,120,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.449999928,1.100000024,1.149999976,2,0,0,8.236983299,2.418293953,0.4201360941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:33:06,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,102.3599167,1190,1190,396.6666565,0,44.44444275,150,5,29.39999962,51.72413635,0,0,102.3599167,0,0,0,0,0,0,2,29,1,3,2,0,0,0,0,0,20,0,160,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,55,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,1.449999928,1.200000048,1,2,0,0,2.958838224,3.079230309,0.3228259981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,
5/22/2026 15:34:23,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,76.73978424,1230,1230,410,0,69.04762268,153,2,32,45.45454407,0,0,76.73978424,0,0,0,0,0,0,12,24,1,0,3,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,1,1.100000024,1.149999976,2,0,0,2.240839958,1.92639184,0.3337469697,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,
5/22/2026 15:34:26,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,3.732140303,0,0,0,1,0,153,0,0,0,0,0,3.732140303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,1.695311785,1.27879405,0.0211572051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:34:38,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,0.7517194748,0,0,0,1,0,154,0,0,0,0,0,0.7517194748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0.6597147584,0.0008595443796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 19:40:29,,7246b034866f0a20f37d4366ef5be48639fcc16e,20.81864929,30,30,10,0,0,1,1,36,6.896551609,1,0,20.81864929,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,1,0,0,1.39977634,1.506804347,7.902768612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 19:41:34,,7246b034866f0a20f37d4366ef5be48639fcc16e,65.67934418,120,120,40,0,0,10,4,36,44.82758713,1,0,65.67934418,0,0,0,0,0,0,1,1,3,4,1,0,0,0,0,0,20,0,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,5.432824135,1.784538031,7.347878933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
5/22/2026 19:43:18,,7246b034866f0a20f37d4366ef5be48639fcc16e,47.50825882,0,0,0,0,0,11,0,0,3.448275805,1,0,47.50825882,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,1.22505796,1.757297993,3.59025979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 19:44:16,,7246b034866f0a20f37d4366ef5be48639fcc16e,58.31351471,310,310,103.3333359,0,13.88888931,15,2,36,20.6896553,1,0,58.31351471,0,0,0,0,0,0,1,8,0,1,1,0,0,0,0,0,40,0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,2.152136326,3.143242121,2.863529682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
5/22/2026 19:44:59,,7246b034866f0a20f37d4366ef5be48639fcc16e,42.59941864,90,90,30,0,2.777777672,25,2,36,41.37931061,1,0,42.59941864,0,0,0,0,0,0,1,9,0,2,2,0,0,0,0,0,40,0,165,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,3.79309845,1.78730619,1.687631011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/22/2026 19:45:18,,7246b034866f0a20f37d4366ef5be48639fcc16e,15.48661041,50,50,16.66666603,0,2.777777672,26,0,0,3.448275805,1,0,15.48661041,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,20,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,1.768361568,1.409746647,0.643050611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
5/22/2026 19:46:32,,7246b034866f0a20f37d4366ef5be48639fcc16e,71.74793243,160,160,53.33333206,0,8.333333015,27,1,35,6.896551609,1,0,71.74793243,0,0,0,0,0,0,2,10,1,2,2,0,0,0,0,0,0,0,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,11.46770573,1.529467702,2.909081221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/22/2026 19:48:04,,7246b034866f0a20f37d4366ef5be48639fcc16e,94.6844101,970,970,323.3333435,0,50,36,5,26.39999962,48.27586365,1,0,94.6844101,0,0,0,0,0,0,0,36,7,3,4,0,0,0,0,0,20,0,255,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,9.960943222,2.808027744,1.880147815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,
5/25/2026 13:23:39,,acd6748b16be8befc8dde0dfd1c6435977668611,150.5193634,580,580,193.3333282,0,59.375,3,3,22.66666603,50,1,22.22888947,124.6222687,3.667998075,30,0,2,0,0,32,19,11,11,1,0,1,0,0,0,30,130,10,35,24,0,0,0,0,0,1,0,0,3,0,0,0,0,0,15,7,8,4,0,10,7,5,4,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,7,6,0,6.294124603,2.542869568,7.423138142,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,
5/25/2026 13:26:32,,acd6748b16be8befc8dde0dfd1c6435977668611,172.6596375,650,650,216.6666718,0,56.25,9,6,18.66666603,100,1,0,172.6596375,0,0,0,0,0,0,62,18,18,14,2,0,0,0,0,0,110,110,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,17,3,0,10,11,3,7,1,0,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,2,0,0,7.274873257,2.750615835,4.469445229,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,
5/25/2026 13:29:28,,acd6748b16be8befc8dde0dfd1c6435977668611,173.9796906,830,830,276.6666565,0,81.25,14,6,16,91.66666412,1,153.2065125,20.77402687,0,86,18,11,1,0,14,1,0,4,0,0,0,0,0,0,85,77.5,25,30,45,69,0,11,3,0,10,11,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,10,8,0,7.861386299,2.475065947,3.051308155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/25/2026 13:31:20,,acd6748b16be8befc8dde0dfd1c6435977668611,115.0389938,380,380,126.6666641,0,40.625,17,1,26,33.33333206,1,95.16221619,19.87618256,0,33,14,6,1,0,8,1,2,2,0,0,0,0,0,0,75,44.5,20,45,15,28,2,0,3,0,9,10,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,7,5,0,3.676873922,2.936081171,1.473013282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/25/2026 13:33:21,,acd6748b16be8befc8dde0dfd1c6435977668611,120.241539,830,830,276.6666565,0,53.125,22,3,21.33333397,66.66666412,0,92.49294281,27.74795723,0,30,17,12,0,0,18,0,1,4,0,0,0,0,0,0,15,40,20,75,21,38,0,3,6,0,0,19,0,0,3,0,2,0,0,5,0,2,0,0,0,2,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,1,1.200000048,1.149999976,7,5,0,3.954328299,3.182181835,1.22517097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/25/2026 13:35:41,,acd6748b16be8befc8dde0dfd1c6435977668611,130.6033478,150,150,50,0,6.976744175,24,2,42,14.28571415,1,34.11642075,94.68396759,1.802603483,16,0,2,2,0,22,0,4,5,2,4,0,0,0,0,0,70,75,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,11,2,0,6.141651154,2.37597847,0.9506704807,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,
5/25/2026 13:36:23,,acd6748b16be8befc8dde0dfd1c6435977668611,41.61429596,90,90,30,0,0,30,3,43,32.1428566,1,0.6649999619,40.94929504,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,15,110,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,5,3,0,1.082460046,1.305841327,0.3833285868,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,
5/25/2026 13:37:33,,acd6748b16be8befc8dde0dfd1c6435977668611,70.62130737,310,310,103.3333359,0,13.95348835,37,3,40,35.7142868,1,1.983701468,68.63761902,0,1,0,0,0,0,38,0,2,8,0,0,0,0,0,0,15,80,120,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,6,4,0,1.882241964,1.583748221,0.5277501345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,
5/25/2026 13:37:57,,acd6748b16be8befc8dde0dfd1c6435977668611,23.18027687,30,30,10,0,0,38,1,43,7.142857075,1,0,23.18027687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,105,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,0.8593932986,1.012258291,0.2116663903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
5/25/2026 13:39:30,,acd6748b16be8befc8dde0dfd1c6435977668611,93.80064392,510,510,170,0,25.5813961,49,5,38.59999847,57.1428566,1,0,93.80064392,0,0,0,0,0,0,47,2,1,12,1,0,0,0,0,0,30,140,195,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,6,0,10,0,0,0,0,0,0,30,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,2.027563572,1.377930284,0.7259286046,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20,1,
5/25/2026 13:40:45,,acd6748b16be8befc8dde0dfd1c6435977668611,74.51861572,350,350,116.6666641,0,18.6046505,53,2,41.5,21.4285717,1,0,74.51861572,0,0,0,0,0,0,26,10,6,8,0,0,0,0,0,0,15,60,110,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,0,0,0,0,0,0,12,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,1.432948709,1.300982118,0.5094922185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,
5/25/2026 13:44:07,,acd6748b16be8befc8dde0dfd1c6435977668611,201.9421997,720,720,240,0,41.860466,65,4,35.5,57.1428566,1,0,201.9421997,0,0,0,0,0,0,36,18,6,17,1,0,0,0,0,0,0,180,230,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,14,0,16,0,0,1,0,0,0,6,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,1.920565367,1.301208735,1.266313076,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,1,
5/25/2026 13:46:38,,acd6748b16be8befc8dde0dfd1c6435977668611,119.8393173,1260,1260,420,0,69.04762268,4,3,29.66666603,63.63636398,0,0,119.8393173,0,0,0,0,0,0,1,50,5,1,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,1,1.200000048,1.149999976,1,0,0,1.068960667,1.374802828,9.162355423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 13:48:49,,acd6748b16be8befc8dde0dfd1c6435977668611,131.5201874,1160,1160,386.6666565,0,44.44444275,13,4,30.75,44.82758713,0,3.938157558,127.5819626,0,1,1,0,0,0,1,41,5,5,0,0,0,0,0,0,0,0,75,40,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,1.149999976,1.200000048,1.149999976,4,2,0,1.466081023,2.722294331,3.562678814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,
5/25/2026 13:52:31,,acd6748b16be8befc8dde0dfd1c6435977668611,221.7210541,1900,1900,633.333313,0,86.04650879,24,7,28.1428566,64.2857132,0,0,221.7210541,0,0,0,0,0,0,50,74,3,14,0,0,0,0,0,0,0,100,130,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,6,12,8,0,4,0,0,0,22,58,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,1.899999857,1,1.149999976,2,0,0,5.020246029,1.255893946,4.091541767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,
5/25/2026 13:54:03,,acd6748b16be8befc8dde0dfd1c6435977668611,91.95966339,900,900,300,0,55.55555725,35,5,21,57.1428566,0,0,91.95966339,0,0,0,0,0,0,64,4,2,3,0,0,0,0,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1.299999952,1.100000024,1.299999952,2,0,0,1.477885365,1.80770874,1.458972573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 13:56:38,,acd6748b16be8befc8dde0dfd1c6435977668611,155.0793457,740,740,246.6666718,0,65.625,41,6,17,100,1,0,155.0793457,0,0,0,0,0,0,74,17,8,13,0,0,0,0,0,0,95,50,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,19,8,1,3,21,0,12,4,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,2,0,0,6.743528843,3.046866894,1.777699709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,
5/25/2026 13:56:41,,acd6748b16be8befc8dde0dfd1c6435977668611,2.695829153,0,0,0,1,0,41,0,0,0,0,0,2.695829153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,2,0,0,0.00007793312398,0.3041373491,0.02516670339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 13:59:06,,acd6748b16be8befc8dde0dfd1c6435977668611,144.9652252,900,900,300,0,80.7692337,50,6,12.5,57.69230652,0,0,144.9652252,0,0,0,0,0,0,12,50,1,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.299999952,1.200000048,1.299999952,0,0,0,1.965465665,2.053539515,1.183540463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 14:03:08,,acd6748b16be8befc8dde0dfd1c6435977668611,127.4209442,1240,1240,413.3333435,0,47.22222137,62,5,29.60000038,48.27586365,0,0,127.4209442,0,0,0,0,0,0,1,47,4,5,0,0,0,0,0,0,20,0,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,58,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,1.299999952,1.300000072,1,2,0,0,2.300631046,2.941101551,0.6403669119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,
5/25/2026 14:04:35,,acd6748b16be8befc8dde0dfd1c6435977668611,1.517608762,0,0,0,1,0,69,0,0,0,0,0,1.517608762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,0,0.2631253004,0.009394515306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 14:04:41,,acd6748b16be8befc8dde0dfd1c6435977668611,85.50025177,770,770,256.6666565,0,41.860466,69,3,39,35.7142868,1,0,85.50025177,0,0,0,0,0,0,1,36,3,7,0,0,0,0,0,0,0,110,110,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,1,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,3.07854867,1.215155363,0.7160731554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,
5/25/2026 14:05:49,,acd6748b16be8befc8dde0dfd1c6435977668611,74.66265106,870,870,290,0,51.85185242,80,5,21,57.1428566,0,43.89068222,30.77177811,0,16,11,2,0,0,8,6,2,1,0,0,0,0,0,0,80,0,0,40,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1.299999952,1.100000024,1.299999952,3,3,0,1.663950205,1.522445917,0.5310530066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/25/2026 14:08:06,,acd6748b16be8befc8dde0dfd1c6435977668611,137.1195526,680,680,226.6666718,0,65.625,84,4,18,66.66666412,1,92.33561707,44.78348923,0,41,17,7,0,0,14,5,3,5,0,0,0,0,0,0,90,70,5,40,12,52,0,13,2,0,11,16,0,0,0,0,0,3,0,1,2,3,1,0,0,0,0,2,2,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,11,9,0,5.734209061,2.679003477,0.8063989878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
5/25/2026 14:10:06,,acd6748b16be8befc8dde0dfd1c6435977668611,117.0268402,870,870,290,0,80.7692337,94,5,14,57.69230652,0,49.20809937,58.04354095,9.775352478,12,10,4,0,0,3,20,9,0,0,10,3,0,0,0,30,0,0,20,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.599999905,1,1.149999976,2,2,0,2.351971388,2.898499012,0.4274618328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
