timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,POTakePct,HPTakePct,AvgEneAliveOnPOTakePct
3/11/2026 20:32:17,,332832d0de48f394023730e687ec4de012bc2dd5,143.2401123,1350,1350,66.50246429,69.2307663,16,14,29.3571434,76.66666412,1,0,114.6799393,28.55977631,0,0,0,0,0,13,32,3,0,4,8,7,3,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0,2,0,1,3,0,1,3,0,0,0,0,8,10,0,0,0,0,2,1,0,2,1,0,0,0,0,10,4,2,50,1,1.599999905,1.700000167,1.449999928,1,1,20,6.432663918,3.631151915,0.9819574356,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,87.5,64.28571429,75.27472667
3/11/2026 20:37:04,,a337940f472f2f83c15e80db566145fe9e844d0d,129.3021088,1530,1530,75.36946106,84.61538696,15,15,26.33333397,83.33333588,1,3.142575026,1.789729476,124.3698425,4,0,0,0,0,0,0,0,0,1,135,9,5,5,0,60,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5,10,4,0,1,10,1,3,10,0,1,0,0,0,10,4,2,50,1,1.449999928,1.500000119,2.049999952,2,2,40,7.823712349,2.966348886,0.5684940219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,71.42857143,67.52136915
3/11/2026 20:37:11,,332832d0de48f394023730e687ec4de012bc2dd5,40.45708847,730,730,35.96059036,10.2564106,19,11,39,50,1,0,40.45708847,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,50,1,1.749999881,1.300000072,1.449999928,0,0,0,1.459177256,2.305558681,0.3165331483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,28.57142857,100
3/11/2026 20:41:42,,332832d0de48f394023730e687ec4de012bc2dd5,35.28049469,640,640,31.52709389,12.82051277,23,7,38.8571434,26.66666603,1,9.550310135,25.73017693,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,40,20,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,50,1,1.149999976,1.300000072,1.449999928,1,1,0,0.9628865719,2.186271191,0.2083717734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,7.142857143,99.63370103
3/11/2026 20:45:41,,859ff94f6646458b4f672002968ec47fd1e90d32,195.6392059,2290,1460,71.92118073,74.35897064,15,15,31.06666756,83.33333588,0,167.2978363,0.8155198097,27.52639961,2,37,5,0,0,0,0,0,0,0,18,4,0,0,0,70,10,0,0,0,83,0,0,6,0,0,14,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,2,50,1,1.299999952,1.700000167,1.899999857,4,4,40,6.877646446,3.472317934,4.934346676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,71.42857143,79.65812194
3/11/2026 21:28:42,,bba0d2654a69a22340cc970a6ec9106055f2abbb,93.57872009,1180,1180,58.12807846,58.9743576,19,11,29.27272797,66.66666412,1,0,93.57872009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,4,1,1,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,50,1,1.599999905,1.100000024,1.899999857,0,0,0,3.573683262,3.406475067,1.309651256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,64.28571429,75.05827684
3/12/2026 9:27:58,HMeicfozUk,06ff48572547bf12bd40561cc5d6f926c19fcaf4,127.8997879,2160,1290,63.54679871,64.10256195,16,14,33.57143021,63.33333206,0,55.10294342,10.63334274,62.14922333,26,4,18,2,0,2,2,0,2,0,3,10,8,1,0,70,30,0,0,28,10,8,2,0,0,0,5,0,3,0,0,0,0,0,1,0,14,0,0,1,0,0,0,1,0,2,0,0,0,0,23,13,1,0,0,0,0,0,0,2,0,0,0,0,10,4,2,50,1,1.899999857,1.300000072,1.749999881,19,18,20,6.992976189,2.620349884,1.947799921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,35.71428571,86.08059027
3/12/2026 9:54:06,HFSnontx9k,06ff48572547bf12bd40561cc5d6f926c19fcaf4,146.5762634,14180,1560,76.84729004,87.17948914,15,15,30.06666756,76.66666412,0,75.9017334,1.099999666,69.5683136,23,16,28,1,0,0,0,1,0,0,4,12,24,2,0,70,20,0,0,45,46,5,3,0,0,2,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,2,1,1,0,1,1,8,0,0,0,0,10,4,2,50,1,1.599999905,1.700000167,1.599999905,16,12,60,8.044033051,2.978144169,0.5281549692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,57.14285714,77.09401938
3/11/2026 20:35:03,,0d2fe49801ff1425da31c346ef3e2c481998a480,165.1012268,3610,1150,65.34091187,52.38095093,13,17,16,66.66666412,0,0,53.58211136,111.5165863,0,0,0,0,0,27,0,0,5,1,60,12,4,0,6,30,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,14,0,12,3,2,0,4,3,0,5,3,0,5,0,0,0,0,0,11,2,0,27,2,2.350000143,1.500000119,1.449999928,1,1,33.33333206,7.526597023,3.69660759,0.6002421975,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,70.83333333,50,76.19047619
3/11/2026 20:35:50,,332832d0de48f394023730e687ec4de012bc2dd5,91.81841278,3940,1080,61.36363602,28.5714283,10,20,17.75,86.66666412,0,0,91.81841278,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,30,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,27,2,1.899999857,1.700000167,2.049999952,0,0,66.66666412,9.375982285,3.130777359,0.6972366571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333,100,84.52380952
3/11/2026 20:40:12,,332832d0de48f394023730e687ec4de012bc2dd5,46.3382225,2850,650,36.93181992,14.28571415,22,8,20.25,33.33333206,0,0,46.3382225,0,0,0,0,0,0,1,12,8,0,1,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,27,2,1.599999905,1.100000024,1.449999928,0,0,0,1.613154888,2.083225727,0.2636448741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,96.42857143
3/11/2026 20:55:14,,859ff94f6646458b4f672002968ec47fd1e90d32,171.7397156,5720,1630,92.61363983,100,6,24,9.833333015,100,0,171.7397156,0,0,4,34,14,0,0,0,0,0,0,0,0,0,0,0,0,10,27.5,30,0,2,24,0,0,11,0,0,30,0,1,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,27,2,2.200000048,1.700000167,2.350000143,0,0,83.33333588,10.92402458,2.693161488,1.395102739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,46.82539531
3/11/2026 20:04:37,,acd6748b16be8befc8dde0dfd1c6435977668611,279.5400391,4810,1900,80.85106659,91.48936462,17,13,34.07692337,86.66666412,0,62.17760468,210.8989716,6.464132786,37,8,6,0,6,82,31,7,9,5,14,0,0,1,0,180,99.75,25,0,4,2,0,1,2,0,9,12,0,6,7,0,4,0,0,19,12,3,10,0,7,4,6,2,8,8,5,12,0,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,3,2,31,2,2.049999952,1.400000095,1.299999952,22,20,85.7142868,7.88285923,3.008955956,3.720852613,2,0,1,1,2,0,0,0,0,0,1,1,0,0,2,86.66666667,86.66666667,72.50409228
3/11/2026 20:10:42,,66bf3904a888996059feaa41cce115279150ee69,297.3237,6230,2080,88.51063538,100,15,15,25.53333282,93.33333588,0,218.9990845,0,78.32194519,132,17,12,1,0,0,0,0,0,0,80,0,5,1,0,40,80,25,0,24,26,0,9,4,0,26,17,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,12,0,0,12,0,0,17,0,0,12,3,2,31,2,1.899999857,1.400000095,1.749999881,4,4,85.7142868,7.670530319,2.750829458,3.168214321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,86.66666667,54.32624005
3/11/2026 20:25:11,,a337940f472f2f83c15e80db566145fe9e844d0d,201.0610046,3930,1420,60.42553329,55.31914902,18,12,36.75,70,0,183.0500183,4.188227177,13.82299805,113,10,17,4,3,0,0,0,0,0,12,0,0,0,3,0,92.75,10,20,17,0,2,10,1,0,27,4,0,13,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,31,2,1.149999976,1.400000095,2.049999952,13,13,14.28571415,5.55281353,3.162084579,3.140070915,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,80,60,78.19148936
3/11/2026 20:33:27,,332832d0de48f394023730e687ec4de012bc2dd5,72.69972229,2150,800,34.04255295,19.14893532,23,7,46.42856979,33.33333206,0,0,72.69972229,0,0,0,0,0,0,5,17,4,0,1,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,31,2,1.299999952,1.400000095,1.149999976,0,0,0,2.222397089,3.182745457,0.5649089813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,20,98.78419105
3/11/2026 20:36:15,,ef8e579cb1a16a70de2ad7b7b18756c76ff7b026,264.0799866,3330,1990,84.6808548,93.61701965,15,15,30.06666756,100,0,0,0,264.0799866,0,0,0,0,0,0,0,0,0,0,263,22,13,17,10,70,190,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,12,12,0,2,26,7,5,26,1,10,2,0,7,12,3,2,31,2,1.299999952,1.800000191,1.749999881,0,0,100,7.975954056,2.967654467,1.599759102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,100,63.9716331
3/11/2026 20:38:37,,332832d0de48f394023730e687ec4de012bc2dd5,86.02366638,1560,830,35.31914902,21.27659607,23,7,47,36.66666794,0,0,86.02366638,0,0,0,0,0,0,2,26,5,0,1,0,0,0,0,0,20,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,2,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,31,2,1.599999905,1.200000048,1.149999976,0,0,0,0.91177845,2.07389164,0.4661260843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,26.66666667,100
3/11/2026 20:38:57,,a337940f472f2f83c15e80db566145fe9e844d0d,112.798439,2860,1330,56.59574509,48.93616867,18,12,39.66666794,53.33333206,0,21.20811081,0,91.59009552,23,0,2,0,0,0,0,0,0,0,86,9,5,7,1,70,30,0,5,8,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,6,1,1,16,3,3,16,3,1,4,0,7,12,3,2,31,2,1.149999976,1.500000119,1.899999857,2,2,14.28571415,5.678497314,3.573693275,0.494012624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,26.66666667,84.39716583
3/11/2026 20:59:10,,859ff94f6646458b4f672002968ec47fd1e90d32,226.258316,7240,1520,64.6808548,68.0851059,19,11,33.09090805,63.33333206,0,226.258316,0,0,22,47,13,2,2,0,0,0,0,0,0,0,0,0,0,20,72,5,25,1,60,0,2,10,0,2,31,0,2,28,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,31,2,1.149999976,1.600000143,1.599999905,0,0,57.1428566,6.366179466,2.738992453,1.500254989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33333333,53.33333333,70.40618734
3/12/2026 9:30:10,zvUIR6GET7,06ff48572547bf12bd40561cc5d6f926c19fcaf4,132.1808777,3320,1160,49.36170197,40.42553329,20,10,43.29999924,63.33333206,0,56.35166931,6.900035381,68.91690826,28,8,19,1,0,1,2,0,1,0,9,5,19,1,2,70,50,5,0,8,5,0,4,3,0,6,5,0,4,5,0,1,14,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,6,1,0,0,0,0,0,3,2,0,2,3,0,0,0,12,3,2,31,2,1.599999905,1.200000048,1.599999905,13,11,0,3.690720558,3.96902442,1.630724669,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,66.66666667,60,92.12765795
3/12/2026 9:57:10,pNaHe0MN85,06ff48572547bf12bd40561cc5d6f926c19fcaf4,174.3526001,15640,1460,62.12765884,61.70212936,19,11,40.27272797,73.33333588,0,129.0803223,2.68333149,42.59952164,40,28,35,0,0,0,0,0,2,0,9,13,6,0,0,40,168.75,10,15,6,29,0,7,6,0,11,13,0,11,21,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,3,0,0,3,0,0,2,0,8,1,1,12,3,2,31,2,1.149999976,1.700000167,1.449999928,18,17,14.28571415,5.657320976,3.08722496,0.6172096133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,73.33333333,73.33333333,85.68665525
3/12/2026 20:45:39,,e41779a9e75c1e3caf62a0b103db74f908610dc5,277.4593201,5110,1990,84.6808548,93.61701965,15,15,29.26666641,96.66666412,0,0,0,277.4593201,0,0,0,0,0,0,0,0,0,0,30,91,45,0,1,100,100,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,1,11,0,2,28,0,3,29,0,10,4,0,12,3,2,31,2,1.749999881,1.400000095,1.899999857,0,0,85.7142868,9.383696556,2.990167379,1.489631772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,93.33333333,62.26950301
3/12/2026 9:45:57,VoRFybvWnQ,06ff48572547bf12bd40561cc5d6f926c19fcaf4,409.8953857,10430,2370,50.96774292,61.15702438,26,4,107.25,90,0,228.1397705,14.41661835,167.3865814,78,45,55,0,0,1,1,1,6,0,41,18,27,2,11,200,147.25,10,25,47,83,0,17,0,0,24,47,0,11,32,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,4,10,32,7,3,1,1,14,1,3,14,4,2,12,0,2,18,3,4,41,3,1.299999952,1.100000024,1.149999976,36,32,25,4.013696194,2.960455894,2.440927744,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,80,92,88.63636364
3/11/2026 19:38:10,1twFKSOW30,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,165.1396942,5130,1440,81.35593414,97.14286041,20,10,25.5,73.33333588,0,49.33275223,112.9788818,2.833331347,20,10,8,0,0,24,22,17,2,0,6,0,1,0,0,80,20,0,0,7,29,0,0,2,0,5,6,0,1,2,0,0,0,0,16,15,6,2,0,0,1,1,0,10,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.299999952,1.400000095,1.599999905,22,20,61.53845978,9.890919685,2.76834178,2.176099539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333,66.66666667,72.85714286
3/11/2026 20:11:39,,acd6748b16be8befc8dde0dfd1c6435977668611,422.5741272,6340,1530,86.44068146,100,18,12,23.33333397,96.66666412,0,85.63835144,334.4577942,2.479171276,1,6,8,7,1,96,27,10,15,5,3,0,0,0,0,100,60,0,25,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,55,13,20,2,2,1,10,0,2,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.599999905,1.500000119,1.449999928,33,9,92.30769348,12.05984783,2.413895369,2.75605917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,94.44444444,66.66666848
3/11/2026 20:12:36,,001498f3b9735fac297f30283631bd37e5e47dd2,173.057785,3540,980,55.36723328,62.8571434,25,5,32,46.66666794,0,173.057785,0,0,213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,77,4,0,2,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.149999976,1.100000024,1.449999928,0,0,23.07692337,5.325814724,2.802416325,2.91101408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,50,91.42857143
3/11/2026 20:24:46,,fd2eaf3136fac08e6700d6dd68069251f24c50fa,262.9579773,4060,1500,84.74576569,100,19,11,21,90,0,20.44296646,32.09856033,210.4177704,2,3,0,0,0,5,1,0,2,1,255,6,28,3,7,70,20,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1,6,0,0,10,3,0,10,0,2,0,0,0,19,3,2,51,2,1.599999905,1.300000072,1.599999905,13,5,76.92308044,11.26399517,2.602898359,2.659479141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.66666667,88.88888889,60
3/11/2026 20:30:26,,fd2eaf3136fac08e6700d6dd68069251f24c50fa,142.061615,1700,960,54.23728943,71.42857361,28,2,24.5,46.66666794,0,128.1884918,13.87328815,0,2,35,4,4,4,7,0,0,0,1,0,0,0,0,0,170,30,0,40,3,83,6,0,6,0,0,6,0,0,15,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1,1,1.299999952,2,2,30.76922989,5.740181923,2.534864664,1.324082255,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,16.66666667,66.66666667,70
3/11/2026 20:34:18,,332832d0de48f394023730e687ec4de012bc2dd5,50.54100037,2860,710,40.11299515,31.4285717,25,5,35,30,0,0,50.54100037,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.149999976,1.200000048,1.299999952,0,0,15.38461494,4.508603573,2.191618681,0.4836641848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.66666667,22.22222222,100
3/11/2026 20:37:34,,fd2eaf3136fac08e6700d6dd68069251f24c50fa,182.339325,2770,1430,80.79096222,88.57142639,18,12,25,83.33333588,0,0,121.1706772,61.16874313,0,0,0,0,0,8,37,6,3,0,109,0,0,0,2,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,0,0,3,0,2,6,0,0,0,0,48,0,0,3,0,0,12,0,0,12,0,0,0,0,0,19,3,2,51,2,1.749999881,1.600000143,1.149999976,1,1,76.92308044,9.996362686,2.195320845,0.7757629156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72.22222222,71.42857143
3/11/2026 20:39:24,,332832d0de48f394023730e687ec4de012bc2dd5,47.98014069,2200,640,36.15819168,25.7142849,26,4,35,33.33333206,0,0,47.98014069,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.299999952,1,1.299999952,0,0,7.692307472,2.420611858,2.325001955,0.3722571135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,100
3/11/2026 21:35:28,,bba0d2654a69a22340cc970a6ec9106055f2abbb,185.9804535,4860,1340,75.7062149,85.7142868,20,10,21.89999962,73.33333588,0,0,185.9804535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,0,2,1,0,1,6,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.149999976,1.600000143,1.449999928,0,0,61.53845978,10.19974136,1.750474095,1.573150635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333,66.66666667,62.57142748
3/12/2026 10:56:21,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,89.53871155,2910,890,50.28248596,54.2857132,25,5,34,43.33333206,0,2.946183443,86.59246063,0,0,1,0,0,0,1,29,7,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,1,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,51,2,1.149999976,1.200000048,1.299999952,1,1,23.07692337,4.257991791,3.068547249,2.685074329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,44.44444444,97.14285714
3/12/2026 11:16:55,6zprFMJ7Lo,5953ebc01c53dc47066142b416c932f7e8a07982,108.3257751,2810,910,51.41242981,62.8571434,27,3,29.66666603,46.66666794,0,20.79985428,13.99995804,73.51834106,13,2,2,0,1,5,3,3,1,1,53,15,11,4,1,140,10,0,0,1,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,8,15,0,0,0,0,0,0,2,0,0,0,0,0,26,14,6,1,0,1,5,0,0,5,2,2,0,0,0,19,3,2,51,2,1.149999976,1.100000024,1.149999976,8,6,0,3.570870638,3.645327568,2.042418003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,61.11111111,84.76190295
3/12/2026 11:21:35,7Yc8hQbGHR,5953ebc01c53dc47066142b416c932f7e8a07982,103.3765411,1930,970,54.80226135,62.8571434,25,5,27,43.33333206,0,0,0,103.3765411,0,0,0,0,0,0,0,0,0,0,102,25,11,5,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,14,1,1,0,5,1,0,5,3,1,0,0,0,19,3,2,51,2,1.149999976,1.200000048,1.299999952,0,0,15.38461494,3.315671921,3.136820555,1.22112751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,44.44444444,77.14285714
3/12/2026 11:26:58,jVUfjsieTa,5953ebc01c53dc47066142b416c932f7e8a07982,109.1617126,1990,1090,61.58192062,65.7142868,22,8,28.25,53.33333206,0,4.983343124,0.2166666687,103.9606018,1,1,1,0,0,0,0,0,0,0,42,37,14,4,0,50,10,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,11,0,2,0,4,4,0,4,6,0,0,0,0,19,3,2,51,2,1.299999952,1.200000048,1.599999905,4,4,15.38461494,5.642612457,3.630720854,0.8330006599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,44.44444444,80.71428571
3/12/2026 11:32:20,koLWWSZCa9,5953ebc01c53dc47066142b416c932f7e8a07982,118.2283249,1930,1000,56.49717331,62.8571434,24,6,28,43.33333206,0,0,0,118.2283249,0,0,0,0,0,0,0,0,0,0,89,34,8,4,2,70,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,11,3,0,0,4,3,1,4,6,0,0,0,0,19,3,2,51,2,1.149999976,1.400000095,1.149999976,0,0,30.76922989,4.600191593,2.653803587,0.6222398281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38.88888889,80
